BTC_Open,BTC_High,BTC_Low,BTC_Close,BTC_Volume,ETH_Open,ETH_High,ETH_Low,ETH_Close,ETH_Volume,SOL_Open,SOL_High,SOL_Low,SOL_Close,SOL_Volume,BNB_Open,BNB_High,BNB_Low,BNB_Close,BNB_Volume,Date_time,Year,Month,Day,Date_unix
20834.103515625,21514.404296875,20518.8984375,21190.31640625,24302954056,1232.7916259765625,1377.944580078125,1195.60595703125,1352.62646484375,18364013796,37.41275787353516,40.08470153808594,36.40153884887695,39.57412338256836,1149921714,238.5590667724609,250.75875854492188,234.11767578125,249.5938720703125,1030985968,196,2022,7,16,1657929600
21195.041015625,21600.640625,20778.1796875,20779.34375,22927802083,1353.205078125,1378.41748046875,1329.7633056640625,1338.6357421875,16079711737,39.579891204833984,40.96872329711914,38.54647445678711,38.64472198486328,1119935904,249.64080810546875,255.29649353027344,246.9508056640625,247.84848022460932,1050861669,197,2022,7,17,1658016000
20781.912109375,22633.033203125,20781.912109375,22485.689453125,39974475562,1338.8060302734375,1578.7178955078125,1338.8060302734375,1578.7178955078125,27440420623,38.64695739746094,43.74615859985352,38.60856246948242,43.74615859985352,1793335611,247.83447265625,264.88604736328125,247.8218231201172,264.88604736328125,1632324536,198,2022,7,18,1658102400
22467.849609375,23666.962890625,21683.40625,23389.43359375,48765202697,1578.3839111328125,1607.0330810546875,1501.7974853515625,1542.9752197265625,27753529276,43.66854476928711,47.09938049316406,42.71699905395508,44.89987564086914,2530289999,264.49493408203125,274.24365234375,256.6991882324219,268.8173217773437,1925805446,199,2022,7,19,1658188800
23393.19140625,24196.818359375,23009.94921875,23231.732421875,42932549127,1542.954345703125,1612.645751953125,1500.80322265625,1520.20068359375,22942708340,44.896854400634766,46.09572982788086,41.64255142211914,42.09366989135742,2020822242,268.772705078125,271.7902526855469,256.9964904785156,258.3388061523437,1675018362,200,2022,7,20,1658275200
23233.201171875,23388.322265625,22431.1484375,23164.62890625,33631012204,1520.37451171875,1595.761962890625,1472.1854248046875,1576.74951171875,20009556587,42.08842468261719,43.91940689086914,39.81828689575195,43.19059371948242,1926399176,258.3401184082031,265.90753173828125,251.545654296875,265.4625549316406,1220055525,201,2022,7,21,1658361600
23163.751953125,23671.927734375,22603.416015625,22714.978515625,31421555646,1576.745361328125,1641.209228515625,1523.6417236328125,1537.4051513671875,18926100582,43.18901062011719,44.22321701049805,40.13887786865234,40.61850357055664,1523873136,265.4770202636719,271.1519775390625,261.6124572753906,262.87744140625,1173778496,202,2022,7,22,1658448000
22706.984375,22977.2109375,22002.91015625,22465.478515625,24021799169,1536.4573974609375,1591.632568359375,1495.6781005859375,1549.2974853515625,14998811383,40.59116744995117,41.82637786865234,38.714317321777344,40.040977478027344,1151436691,262.7201538085937,271.6138610839844,253.223861694336,259.4630126953125,1108172504,203,2022,7,23,1658534400
22465.509765625,22974.001953125,22306.83984375,22609.1640625,23565495303,1549.2225341796875,1654.4287109375,1548.671142578125,1599.4766845703125,17217849557,40.03881072998047,42.021121978759766,39.60561752319336,41.00658416748047,1115260733,259.473876953125,265.8866882324219,257.4329528808594,261.8648681640625,913146574,204,2022,7,24,1658620800
22607.15625,22649.12109375,21361.642578125,21361.701171875,35574561406,1599.1572265625,1605.3369140625,1445.3834228515625,1445.3834228515625,20585056021,41.00947952270508,41.04818344116211,36.71199798583984,36.71199798583984,1465847128,261.84100341796875,262.4361267089844,245.14849853515625,245.14849853515625,1005244476,205,2022,7,25,1658707200
21361.12109375,21361.12109375,20776.81640625,21239.75390625,28624673855,1445.151123046875,1445.151123046875,1362.95166015625,1441.8067626953125,18238563509,36.715423583984375,36.715423583984375,34.81983947753906,36.19085311889648,1362323126,245.1236724853516,248.9583740234375,240.11329650878903,248.9583740234375,926779355,206,2022,7,26,1658793600
21244.169921875,22986.529296875,21070.806640625,22930.548828125,31758955233,1443.726806640625,1636.7994384765625,1423.618896484375,1636.232666015625,23007524016,36.2037467956543,40.39472961425781,35.75505828857422,40.3078498840332,1829226049,249.01580810546875,271.5043640136719,247.8041076660156,271.5043640136719,1405510237,207,2022,7,27,1658880000
22933.640625,24110.470703125,22722.265625,23843.88671875,40212386158,1636.23193359375,1774.576416015625,1604.8909912109375,1725.4681396484375,27231399966,40.30208206176758,44.07329559326172,39.13290023803711,42.84526824951172,2454901807,271.5153503417969,280.1273803710937,264.7391052246094,277.2939147949219,1648592412,208,2022,7,28,1658966400
23845.212890625,24294.787109375,23481.173828125,23804.6328125,35887249746,1725.6239013671875,1759.884033203125,1662.7911376953125,1727.406982421875,23249531113,42.87696838378906,44.2287483215332,41.27700805664063,41.92699813842773,2066610408,277.3141174316406,301.2096862792969,275.3043518066406,293.9533386230469,2562325488,209,2022,7,29,1659052800
23796.818359375,24572.580078125,23580.5078125,23656.20703125,28148218301,1727.0618896484375,1738.016845703125,1678.1080322265625,1695.969482421875,15576977870,41.92341613769531,46.47602462768555,41.61918640136719,43.755889892578125,1980341418,293.91510009765625,299.7239685058594,285.4088134765625,287.5361328125,1578905327,210,2022,7,30,1659139200
23652.0703125,24121.642578125,23275.703125,23336.896484375,23553591896,1695.884765625,1745.8831787109375,1672.61279296875,1681.517333984375,14200735370,43.76065826416016,45.05152893066406,42.35273742675781,42.400203704833984,1356657075,287.5772399902344,296.210205078125,282.6093139648437,283.5794677734375,1313531523,211,2022,7,31,1659225600
23336.71875,23464.787109375,22890.796875,23314.19921875,25849159141,1681.445556640625,1700.1708984375,1613.416015625,1635.19580078125,16191371176,42.401554107666016,43.11629104614258,40.73676300048828,41.78648376464844,1082119921,283.6294860839844,290.08477783203125,278.3435363769531,283.5394897460937,1314157614,212,2022,8,1,1659312000
23308.43359375,23415.041015625,22710.083984375,22978.1171875,28389250717,1634.6458740234375,1672.6297607421875,1567.85107421875,1632.9454345703125,20426082309,41.774147033691406,42.33211135864258,39.74711990356445,39.7545051574707,1205226999,283.4763488769531,290.5367736816406,274.8204650878906,283.82098388671875,1768344106,213,2022,8,2,1659398400
22981.302734375,23578.650390625,22747.8359375,22846.5078125,26288169966,1633.05126953125,1678.0982666015625,1595.634521484375,1618.87451171875,16786218830,39.75486373901367,40.73065185546875,37.89313125610352,38.54441833496094,2312325350,283.87384033203125,305.1868591308594,278.81182861328125,298.3567810058594,2133584480,214,2022,8,3,1659484800
22848.21484375,23198.009765625,22485.701171875,22630.95703125,25120229769,1618.88671875,1658.5115966796875,1585.3265380859375,1608.205810546875,14467440626,38.54463958740234,39.67987823486328,38.04472732543945,38.83067321777344,1235137178,298.3701171875,312.74810791015625,297.4320373535156,310.7060546875,1926587001,215,2022,8,4,1659571200
22626.833984375,23422.828125,22612.177734375,23289.314453125,28881249043,1607.52392578125,1732.254638671875,1606.4970703125,1732.254638671875,18546491876,38.82399368286133,41.174652099609375,38.79571914672852,40.561031341552734,1198859111,310.693603515625,320.95660400390625,308.6068115234375,315.185546875,1585061398,216,2022,8,5,1659657600
23291.423828125,23326.5625,22961.279296875,22961.279296875,15978259885,1732.6611328125,1744.326416015625,1691.6580810546875,1691.6580810546875,11757911705,40.5611686706543,40.84541320800781,39.95309829711914,40.0570068359375,650997770,315.1969909667969,321.8396911621094,313.733642578125,315.06890869140625,1151509385,217,2022,8,6,1659744000
22963.505859375,23359.009765625,22894.556640625,23175.890625,15886817043,1691.7779541015625,1724.7891845703125,1672.908447265625,1699.350830078125,10252090340,40.0600471496582,41.49406814575195,39.33648300170898,40.6055908203125,614104051,315.12310791015625,325.1716613769531,309.0248718261719,322.921142578125,1012978419,218,2022,8,7,1659830400
23179.52734375,24203.689453125,23176.546875,23809.486328125,28575544847,1699.6934814453125,1806.886474609375,1697.407958984375,1775.51611328125,16841424404,40.609642028808594,43.53985595703125,40.603797912597656,42.17055130004883,1117550363,322.9548034667969,332.881103515625,322.53936767578125,324.8004150390625,1318773332,219,2022,8,8,1659916800
23811.484375,23898.615234375,22982.0,23164.318359375,23555719219,1776.0712890625,1786.12255859375,1675.849853515625,1703.0250244140625,16368619692,42.175392150878906,42.702392578125,39.94392776489258,40.37262344360352,895263875,324.8363647460937,327.8254699707031,313.4969177246094,324.9123229980469,1139003043,220,2022,8,9,1660003200
23162.8984375,24127.4140625,22771.51953125,23947.642578125,32837431722,1702.906494140625,1869.400634765625,1665.0904541015625,1851.74267578125,23512477984,40.37052536010742,42.61181640625,39.25737380981445,42.365867614746094,1389333742,324.8590393066406,336.28369140625,314.41259765625,328.4711608886719,1738218767,221,2022,8,10,1660089600
23948.345703125,24822.62890625,23900.99609375,23957.529296875,37127036580,1851.828369140625,1927.939208984375,1851.828369140625,1881.22412109375,23826986482,42.37364959716797,45.12477111816406,42.37364959716797,42.8217887878418,1735349568,328.460205078125,334.09722900390625,322.3075561523437,323.8002319335937,1511577808,222,2022,8,11,1660176000
23957.203125,24412.56640625,23657.265625,24402.818359375,27265804688,1880.899169921875,1957.552978515625,1860.08349609375,1957.2464599609373,17168141904,42.82052993774414,45.37518310546875,42.23114013671875,45.33475875854492,1128246063,323.7721252441406,327.5146789550781,318.2651672363281,327.5146789550781,980643843,223,2022,8,12,1660262400
24402.1875,24860.05078125,24346.115234375,24424.068359375,22987346289,1957.333984375,2013.7557373046875,1948.59521484375,1981.3365478515625,16038975216,45.34074401855469,48.18428421020508,45.34074401855469,46.485347747802734,1416039040,327.5741577148437,332.5167541503906,323.4788818359375,323.8701477050781,991712327,224,2022,8,13,1660348800
24429.056640625,24974.9140625,24206.259765625,24319.333984375,22994133555,1981.782470703125,2022.79150390625,1919.0101318359373,1936.802001953125,14062754456,46.505985260009766,47.96087646484375,44.69403839111328,44.91656875610352,1061034922,323.9740905761719,330.8052978515625,316.6592712402344,317.98663330078125,936178150,225,2022,8,14,1660435200
24318.31640625,25135.58984375,23839.775390625,24136.97265625,35123501685,1936.760498046875,2007.2103271484373,1881.8568115234373,1904.2281494140625,20349931313,44.92243957519531,47.127540588378906,42.90903091430664,43.82322311401367,1364253429,318.032470703125,326.8336486816406,314.85809326171875,319.8872985839844,1141553086,226,2022,8,15,1660521600
24126.13671875,24228.416015625,23733.5,23883.291015625,27753685646,1902.8331298828125,1910.745361328125,1862.2734375,1878.139404296875,15637578930,43.806095123291016,44.1871223449707,42.78215408325195,43.15880584716797,1131452045,319.7127685546875,322.1582946777344,312.8060607910156,316.4236755371094,963072351,227,2022,8,16,1660608000
23881.31640625,24407.05859375,23243.353515625,23335.998046875,30931623076,1877.934326171875,1951.6756591796875,1823.5322265625,1832.9996337890625,20308508124,43.15305709838867,44.633087158203125,40.28676986694336,40.403053283691406,1336772691,316.401611328125,323.2359924316406,305.3348999023437,306.63641357421875,1111784114,228,2022,8,17,1660694400
23341.0390625,23563.83203125,23177.6015625,23212.73828125,23747613147,1833.715576171875,1876.376953125,1826.957763671875,1847.0078125,14999352229,40.42650985717773,41.607303619384766,39.52593612670898,39.54523086547852,885648540,306.7964782714844,310.1879577636719,297.02642822265625,298.1412353515625,1041814513,229,2022,8,18,1660780800
23213.3125,23213.3125,20868.84765625,20877.552734375,40509610260,1847.0953369140625,1847.0953369140625,1611.3388671875,1612.9873046875,25906358731,39.54132843017578,39.54132843017578,35.755027770996094,35.8902587890625,1821467945,298.1527709960937,298.1907043457031,278.5794372558594,279.7187194824219,1598319492,230,2022,8,19,1660867200
20872.841796875,21350.806640625,20856.73046875,21166.060546875,27595671000,1612.650634765625,1652.21875,1534.298828125,1577.0037841796875,18334580263,35.87661361694336,37.22320938110352,34.35833740234375,35.26973342895508,1203622743,279.6201171875,288.905517578125,278.3320617675781,283.6931457519531,1315367730,231,2022,8,20,1660953600
21160.392578125,21668.845703125,21103.197265625,21534.12109375,23102307723,1576.5435791015625,1640.9365234375,1569.0465087890625,1619.3189697265625,15849221752,35.26417922973633,36.98236846923828,34.78230667114258,36.533199310302734,982071275,283.6390991210937,303.6579284667969,283.6390991210937,302.0562744140625,1249205607,232,2022,8,21,1661040000
21531.462890625,21531.462890625,20939.18359375,21398.908203125,31666498758,1619.1668701171875,1622.77880859375,1535.0147705078125,1622.505859375,18557078599,36.52580642700195,36.52580642700195,33.90044021606445,35.47438049316406,1139846770,302.0341796875,303.82379150390625,289.30670166015625,300.5591125488281,1463703478,233,2022,8,22,1661126400
21401.044921875,21646.203125,20955.138671875,21528.087890625,31878280659,1622.9393310546875,1666.676513671875,1569.4285888671875,1662.7698974609375,18322041914,35.47530746459961,36.05042266845703,34.31291580200195,35.6462516784668,854779221,300.5709228515625,301.19500732421875,294.3196716308594,299.0299377441406,1034959891,234,2022,8,23,1661212800
21526.455078125,21783.076171875,21195.005859375,21395.01953125,31962253368,1662.6954345703125,1686.5577392578125,1610.0992431640625,1657.0592041015625,16780932907,35.64565658569336,36.28606796264648,34.43351745605469,34.957916259765625,946325778,299.0151062011719,299.95867919921875,294.7120361328125,296.4496765136719,935405757,235,2022,8,24,1661299200
21395.458984375,21789.63671875,21362.44140625,21600.904296875,31028679593,1657.3365478515625,1718.1832275390625,1656.8560791015625,1696.45703125,14818795695,34.959102630615234,36.42266845703125,34.93364334106445,35.316463470458984,828503624,296.4873046875,306.1381530761719,296.2020874023437,301.5836486816406,973529233,236,2022,8,25,1661385600
21596.0859375,21804.908203125,20199.482421875,20260.01953125,42326789564,1696.3245849609375,1698.56103515625,1498.771240234375,1507.7828369140625,26713710143,35.313255310058594,35.58013153076172,31.499326705932617,31.726362228393555,1315871629,301.5559997558594,301.5559997558594,277.8516540527344,279.5981750488281,1210077085,237,2022,8,26,1661472000
20262.48046875,20340.775390625,19890.5234375,20041.73828125,30116729776,1508.156982421875,1517.1500244140625,1454.282958984375,1491.39501953125,18120831899,31.71382713317871,32.20508575439453,30.95301818847656,31.54243278503418,764882265,279.57183837890625,283.85009765625,274.5443725585937,277.80157470703125,962669292,238,2022,8,27,1661558400
20041.03515625,20139.0546875,19616.814453125,19616.814453125,24366810591,1491.206787109375,1505.7919921875,1430.54736328125,1430.54736328125,12823572918,31.538864135742188,32.12961196899414,30.38878059387207,30.39228630065918,562501615,277.8034362792969,283.6283264160156,276.2508850097656,276.2508850097656,758285305,239,2022,8,28,1661644800
19615.154296875,20357.462890625,19600.78515625,20297.994140625,32637854078,1430.439453125,1556.3095703125,1427.7283935546875,1553.037353515625,17965837488,30.39385986328125,32.520748138427734,30.11916160583496,32.46529769897461,891913484,276.2806091308594,286.3310241699219,272.80596923828125,286.2214050292969,1009161525,240,2022,8,29,1661731200
20298.611328125,20542.64453125,19617.640625,19796.80859375,34483360283,1553.18896484375,1600.461181640625,1480.831787109375,1523.8388671875,21835784470,32.46004104614258,33.072635650634766,30.79652404785156,31.41205596923828,861409804,286.2152709960937,291.6630859375,277.074462890625,281.42535400390625,979620743,241,2022,8,30,1661817600
19799.58203125,20420.990234375,19799.58203125,20049.763671875,33225232872,1524.2864990234375,1612.35888671875,1524.2864990234375,1553.6849365234375,20591680941,31.4165153503418,32.87642288208008,31.23788452148437,31.47295570373535,769308937,281.4564819335937,289.7711181640625,278.07879638671875,279.23809814453125,952486877,242,2022,8,31,1661904000
20050.498046875,20198.390625,19653.96875,20127.140625,30182031010,1553.75634765625,1593.082763671875,1520.1883544921875,1586.1767578125,16434276817,31.475082397460938,31.70931434631348,30.511266708374023,31.585678100585938,666487074,279.2513427734375,280.2213134765625,271.4728088378906,278.417236328125,954919263,243,2022,9,1,1661990400
20126.072265625,20401.568359375,19814.765625,19969.771484375,29123998928,1586.0179443359375,1643.1832275390625,1551.8779296875,1577.220458984375,17708478709,31.58498764038086,32.358829498291016,30.84394836425781,31.227930068969727,659575995,278.3879699707031,282.9059143066406,274.4879150390625,277.4161071777344,807053745,244,2022,9,2,1662076800
19969.71875,20037.009765625,19698.35546875,19832.087890625,23613051457,1577.2137451171875,1579.454345703125,1541.672119140625,1556.8726806640625,9516825994,31.22819328308105,31.23231315612793,30.858367919921875,31.10948371887207,314531753,277.4311218261719,278.4322814941406,274.77545166015625,277.77557373046875,490102253,245,2022,9,3,1662163200
19832.470703125,19999.689453125,19636.81640625,19986.712890625,25245861652,1556.8958740234375,1578.00927734375,1543.6988525390625,1577.6416015625,8884144998,31.10894012451172,32.13935089111328,31.081865310668945,32.106956481933594,392954663,277.78192138671875,279.8131408691406,275.4532165527344,278.84185791015625,512014471,246,2022,9,4,1662249600
19988.7890625,20031.16015625,19673.046875,19812.37109375,28813460025,1577.884033203125,1621.661376953125,1559.7818603515625,1617.1832275390625,13060541168,32.108028411865234,32.37053298950195,31.211069107055664,32.19464874267578,512588616,278.8544921875,280.6126403808594,273.7195129394531,276.6859130859375,665273781,247,2022,9,5,1662336000
19817.724609375,20155.26953125,18800.171875,18837.66796875,43403978910,1617.240234375,1680.5953369140625,1561.74853515625,1561.74853515625,22946059125,32.199668884277344,33.78529739379883,30.64054679870605,30.891742706298828,1196204019,276.7518615722656,285.7541809082031,262.5975646972656,262.6683959960937,1173656468,248,2022,9,6,1662422400
18837.68359375,19427.171875,18644.466796875,19290.32421875,35239757134,1560.90673828125,1651.0511474609375,1500.013671875,1629.9063720703125,19560363854,30.883899688720703,32.89689636230469,30.48895072937012,32.71091842651367,779212909,262.6126403808594,279.76385498046875,259.99395751953125,278.7613220214844,963734560,249,2022,9,7,1662508800
19289.94140625,19417.3515625,19076.71484375,19329.833984375,32194477850,1629.80517578125,1655.0640869140625,1603.0638427734375,1635.34765625,17621046717,32.708030700683594,33.796051025390625,32.102500915527344,33.608646392822266,978070646,278.7602233886719,282.0633239746094,276.0489196777344,280.5774841308594,870477242,250,2022,9,8,1662595200
19328.140625,21439.41015625,19310.962890625,21381.15234375,48469528171,1635.187744140625,1735.809814453125,1632.8365478515625,1719.08544921875,20242323690,33.60664367675781,35.79993438720703,33.60639953613281,34.73976516723633,1186140934,280.5370178222656,294.9559326171875,280.2208251953125,293.4071350097656,1139680146,251,2022,9,9,1662681600
21376.912109375,21760.275390625,21168.72265625,21680.5390625,36913738894,1718.9613037109375,1784.497802734375,1710.2969970703125,1776.2037353515625,13130928217,34.73285675048828,35.36214065551758,34.369415283203125,35.12672805786133,731145106,293.39508056640625,298.4418640136719,291.2474975585937,296.96905517578125,851195253,252,2022,9,10,1662768000
21678.54296875,21770.552734375,21406.9453125,21769.255859375,34493951963,1775.97607421875,1782.7298583984375,1730.164794921875,1761.800048828125,12464301922,35.122840881347656,35.89952087402344,34.12443542480469,34.96596145629883,757216096,296.91973876953125,297.8752136230469,291.3034973144531,295.161865234375,700835025,253,2022,9,11,1662854400
21770.1484375,22439.181640625,21603.896484375,22370.44921875,50212088965,1762.0848388671875,1778.1634521484375,1698.29345703125,1713.7652587890625,17688391310,34.96744155883789,38.1690788269043,34.5079231262207,37.4241828918457,1701399970,295.1741027832031,299.1763000488281,291.15069580078125,293.6587219238281,998624528,254,2022,9,12,1662940800
22371.48046875,22673.8203125,20062.669921875,20296.70703125,51091116622,1713.9625244140625,1745.779052734375,1564.0318603515625,1580.7879638671875,23066821734,37.421607971191406,38.870384216308594,32.870452880859375,33.430816650390625,1785181627,293.64923095703125,297.6877136230469,275.9689636230469,277.5769348144531,1136956066,255,2022,9,13,1663027200
20184.5546875,20467.201171875,19793.396484375,20241.08984375,37872380889,1574.858154296875,1642.1572265625,1564.0318603515625,1634.7550048828125,17897150206,33.01827621459961,34.28319549560547,32.870452880859375,34.09157180786133,1003604224,277.4132995605469,282.1502685546875,274.83056640625,279.3858642578125,956413768,256,2022,9,14,1663113600
20242.2890625,20318.166015625,19636.734375,19701.2109375,36389011503,1635.0830078125,1648.9456787109375,1466.139404296875,1471.6934814453125,26946275878,34.09429168701172,34.715267181396484,32.721893310546875,33.04768371582031,1139377803,279.383056640625,280.2467956542969,268.0102233886719,270.806884765625,1080164338,257,2022,9,15,1663200000
19704.005859375,19870.62890625,19400.076171875,19772.583984375,30123362273,1471.9283447265625,1480.564208984375,1415.581298828125,1432.44775390625,16764804299,33.04459381103516,33.203125,31.64116477966309,32.208858489990234,765952525,270.812255859375,276.26324462890625,269.1295166015625,274.6545715332031,803452434,258,2022,9,16,1663286400
19777.033203125,20162.53125,19777.033203125,20127.576171875,24957448100,1432.87646484375,1473.0604248046875,1415.0423583984375,1469.74169921875,10798098671,32.21224594116211,33.84817886352539,32.21224594116211,33.75077819824219,501302380,274.7300109863281,279.5317077636719,274.7300109863281,279.24932861328125,560951664,259,2022,9,17,1663372800
20127.234375,20127.234375,19387.4921875,19419.505859375,31254779144,1469.7054443359375,1469.7054443359375,1331.4947509765625,1335.3291015625,15762284723,33.74827575683594,33.954715728759766,30.979143142700195,31.05985450744629,694870049,279.2207336425781,279.6207580566406,264.74365234375,266.31317138671875,789437105,260,2022,9,18,1663459200
19418.572265625,19639.48046875,18390.318359375,19544.12890625,40177002624,1335.270751953125,1388.272216796875,1287.4208984375,1377.5413818359375,18712714223,31.053613662719727,32.9898567199707,30.693248748779297,32.685302734375,971182780,266.2519226074219,272.6191101074219,257.18682861328125,272.06982421875,1074224923,261,2022,9,19,1663545600
19545.591796875,19602.45703125,18813.455078125,18890.7890625,36791346508,1377.6190185546875,1381.9656982421875,1319.201416015625,1324.38818359375,14722317220,32.68706512451172,32.79011154174805,31.3890323638916,31.433040618896484,819978937,272.13055419921875,273.203125,265.6932067871094,266.3695983886719,845702947,262,2022,9,20,1663632000
18891.283203125,19674.630859375,18290.314453125,18547.400390625,46363793975,1324.215576171875,1384.4769287109375,1229.4267578125,1252.6077880859375,20643507800,31.43379020690918,33.13396072387695,30.195068359375,30.826377868652344,1193686258,266.3947448730469,275.83355712890625,261.2751770019531,264.7920837402344,1057177278,263,2022,9,21,1663718400
18534.650390625,19456.91015625,18415.591796875,19413.55078125,41135767926,1251.5673828125,1336.1578369140625,1240.96826171875,1327.68017578125,18461527259,30.81577110290528,32.80704498291016,30.63888168334961,32.408905029296875,833702543,264.6077575683594,275.9076538085937,264.0281066894531,275.5002746582031,843345381,264,2022,9,22,1663804800
19412.400390625,19464.671875,18617.552734375,19297.638671875,38896078052,1327.481201171875,1353.288330078125,1270.1983642578125,1328.259521484375,18771106339,32.4062385559082,33.90916442871094,31.36355400085449,33.6766357421875,982495447,275.4934997558594,277.3817138671875,269.6694641113281,276.6262512207031,869618433,265,2022,9,23,1663891200
19296.990234375,19310.197265625,18861.974609375,18937.01171875,26149643168,1328.24462890625,1346.2552490234375,1312.6402587890625,1317.9932861328125,12098209717,33.67512893676758,34.69917678833008,33.27409744262695,33.462650299072266,872691785,276.6270446777344,284.6324462890625,275.1353759765625,275.1353759765625,818302597,266,2022,9,24,1663977600
18936.310546875,19134.732421875,18696.46875,18802.09765625,23359966112,1317.9384765625,1333.371337890625,1275.627685546875,1294.216796875,11802651633,33.461063385009766,33.98523712158203,32.01491928100586,32.33536148071289,610529879,275.1043395996094,279.2016906738281,271.6731262207031,274.0612487792969,640533920,267,2022,9,25,1664064000
18803.900390625,19274.873046875,18721.28515625,19222.671875,44148798321,1294.3861083984375,1335.5263671875,1282.04931640625,1335.3201904296875,16034549271,32.33634948730469,33.88150787353516,31.96014976501465,33.88055419921875,936313674,274.14178466796875,276.4469909667969,271.1883239746094,275.9278564453125,716989161,268,2022,9,26,1664150400
19221.83984375,20338.455078125,18915.66796875,19110.546875,58571439619,1335.3370361328125,1396.8914794921875,1308.991455078125,1330.127685546875,17870598937,33.87862777709961,35.23724365234375,32.27183532714844,32.75012969970703,1223724195,275.92596435546875,286.0679931640625,270.82208251953125,272.40155029296875,927431127,269,2022,9,27,1664236800
19104.62109375,19688.34375,18553.296875,19426.720703125,53071298734,1329.5413818359375,1351.9644775390625,1267.8692626953125,1337.410888671875,18994979566,32.73825454711914,33.74109649658203,31.72770118713379,33.23543930053711,998520503,272.3344421386719,283.3424377441406,266.9765625,281.7812194824219,857467325,270,2022,9,28,1664323200
19427.779296875,19589.265625,18924.353515625,19573.05078125,41037843771,1337.554443359375,1348.107666015625,1293.193359375,1335.65234375,13796915736,33.23528289794922,34.338314056396484,32.79304885864258,33.952449798583984,951223921,281.76666259765625,285.2337646484375,277.5006408691406,283.7890319824219,800888080,271,2022,9,29,1664409600
19573.431640625,20109.849609375,19265.662109375,19431.7890625,43975248085,1335.646484375,1368.743408203125,1320.3831787109375,1327.9786376953125,14250100093,33.951778411865234,35.13334655761719,32.73581314086914,33.21244430541992,1210784941,283.83428955078125,289.537109375,280.8930053710937,284.1922912597656,905481572,272,2022,9,30,1664496000
19431.10546875,19471.154296875,19231.08203125,19312.095703125,18719537670,1328.1937255859375,1332.5164794921875,1306.1025390625,1311.6444091796875,6227961237,33.21569061279297,33.22508239746094,32.466941833496094,32.46939468383789,572976679,284.2734069824219,285.19287109375,278.36090087890625,282.8719177246094,593375648,273,2022,10,1,1664582400
19311.849609375,19370.30859375,18970.62109375,19044.107421875,20765955327,1311.75341796875,1316.330078125,1275.3360595703125,1276.093505859375,7578351650,32.470420837402344,32.99811935424805,31.99713897705078,32.05569839477539,532211084,282.8950500488281,287.3795166015625,279.9544372558594,284.43310546875,556343468,274,2022,10,2,1664668800
19044.068359375,19653.54296875,19025.2265625,19623.580078125,30484729489,1276.1634521484375,1326.554443359375,1271.15087890625,1323.439208984375,10153070907,32.05710983276367,33.20492935180664,31.95493125915528,32.967620849609375,633204077,284.4148864746094,288.6329040527344,283.8986511230469,287.031982421875,700566674,275,2022,10,3,1664755200
19623.583984375,20380.34375,19523.83984375,20336.84375,35887278685,1323.2783203125,1364.970947265625,1320.07666015625,1362.1265869140625,10139774963,32.95677185058594,34.34199905395508,32.88138198852539,34.12247085571289,717157069,287.024169921875,297.9946594238281,286.5289611816406,296.2984619140625,794566055,276,2022,10,4,1664841600
20335.900390625,20343.748046875,19801.80078125,20160.716796875,33223790572,1361.972900390625,1362.4517822265625,1320.8551025390625,1352.837158203125,9774451820,34.117191314697266,34.31154251098633,33.27922058105469,34.073883056640625,655950188,296.2894592285156,296.33306884765625,289.9037475585937,294.1376647949219,656837388,277,2022,10,5,1664928000
20161.0390625,20408.392578125,19900.087890625,19955.443359375,34711412966,1352.806640625,1380.4049072265625,1349.449951171875,1351.70947265625,12033514861,34.073753356933594,34.45728302001953,33.33332443237305,33.34281921386719,712289836,294.1552734375,297.6993713378906,279.8035583496094,286.6341552734375,1010110227,278,2022,10,6,1665014400
19957.55859375,20041.0859375,19395.79296875,19546.849609375,29227315390,1351.83642578125,1359.328125,1321.74609375,1332.5169677734375,10061619355,33.34446716308594,33.72856903076172,32.551998138427734,33.00146484375,649212486,286.7719421386719,286.9586181640625,280.19146728515625,283.18267822265625,952606066,279,2022,10,7,1665100800
19546.328125,19601.6953125,19299.4140625,19416.568359375,16437423167,1332.371337890625,1335.954833984375,1307.072998046875,1315.50048828125,5804676208,33.00006866455078,33.04252624511719,32.44584274291992,32.57793426513672,367021196,282.99420166015625,282.99420166015625,276.04986572265625,276.4695739746094,604706997,280,2022,10,8,1665187200
19417.478515625,19542.5390625,19349.259765625,19446.42578125,16837262532,1315.460205078125,1327.6688232421875,1309.3446044921875,1322.604248046875,5486230123,32.5780143737793,33.10311508178711,32.478023529052734,32.91388320922852,405849928,276.4495544433594,279.280029296875,275.4630432128906,278.2380676269531,570350814,281,2022,10,9,1665273600
19446.416015625,19515.466796875,19102.978515625,19141.484375,27425022774,1322.61865234375,1335.6627197265625,1291.337646484375,1291.337646484375,8794491050,32.91293716430664,33.339454650878906,31.970834732055664,31.970834732055664,640691958,278.2445678710937,279.0643005371094,271.8060607910156,271.8060607910156,655201928,282,2022,10,10,1665360000
19139.0,19241.9609375,18925.603515625,19051.41796875,28711532910,1291.109619140625,1296.27392578125,1272.7376708984375,1279.57568359375,9274845260,31.96603202819824,31.96603202819824,30.579492568969727,30.77686882019043,733071932,271.7315368652344,273.662841796875,268.44683837890625,271.37139892578125,584301468,283,2022,10,11,1665446400
